source_lang,target_lang,model,MRR
lvs_Latn,srp_Cyrl,intfloat/multilingual-e5-large,1.0
lvs_Latn,swe_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,tam_Taml,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,tel_Telu,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-nano,1.0
mai_Deva,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,tur_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
lvs_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,zsm_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mai_Deva,mal_Mlym,google/embeddinggemma-300m,1.0
mai_Deva,mar_Deva,jinaai/jina-embeddings-v5-text-nano,1.0
mai_Deva,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mai_Deva,npi_Deva,google/embeddinggemma-300m,1.0
mai_Deva,ory_Orya,intfloat/multilingual-e5-large,1.0
mal_Mlym,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
mal_Mlym,tha_Thai,google/embeddinggemma-300m,1.0
lvs_Latn,npi_Deva,intfloat/multilingual-e5-large,1.0
mal_Mlym,tur_Latn,google/embeddinggemma-300m,1.0
mar_Deva,tha_Thai,jinaai/jina-embeddings-v5-text-nano,1.0
mar_Deva,tur_Latn,google/embeddinggemma-300m,1.0
mar_Deva,ukr_Cyrl,google/embeddinggemma-300m,1.0
mar_Deva,urd_Arab,google/embeddinggemma-300m,1.0
mar_Deva,uzn_Latn,intfloat/multilingual-e5-large,1.0
mar_Deva,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mar_Deva,zsm_Latn,google/embeddinggemma-300m,1.0
mkd_Cyrl,afr_Latn,intfloat/multilingual-e5-large,1.0
mkd_Cyrl,als_Latn,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,bos_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,ces_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,deu_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,ekk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,ell_Grek,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,eng_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,eus_Latn,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,fin_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,fra_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,heb_Hebr,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,hrv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,hun_Latn,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,ind_Latn,intfloat/multilingual-e5-large,1.0
mkd_Cyrl,ita_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,khk_Cyrl,jinaai/jina-embeddings-v3,1.0
mar_Deva,tgl_Latn,intfloat/multilingual-e5-large,1.0
mar_Deva,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
mar_Deva,tel_Telu,google/embeddinggemma-300m,1.0
mar_Deva,npi_Deva,google/embeddinggemma-300m,1.0
mal_Mlym,ukr_Cyrl,google/embeddinggemma-300m,1.0
mal_Mlym,urd_Arab,google/embeddinggemma-300m,1.0
mal_Mlym,uzn_Latn,intfloat/multilingual-e5-large,1.0
mal_Mlym,vie_Latn,google/embeddinggemma-300m,1.0
mal_Mlym,xho_Latn,intfloat/multilingual-e5-large,1.0
mal_Mlym,zsm_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mal_Mlym,zul_Latn,intfloat/multilingual-e5-large,1.0
mar_Deva,als_Latn,jinaai/jina-embeddings-v3,1.0
mar_Deva,mya_Mymr,intfloat/multilingual-e5-large,1.0
mar_Deva,nld_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mar_Deva,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mar_Deva,ory_Orya,intfloat/multilingual-e5-large,1.0
mar_Deva,tam_Taml,google/embeddinggemma-300m,1.0
mar_Deva,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
mar_Deva,pbt_Arab,intfloat/multilingual-e5-large,1.0
mar_Deva,pol_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mar_Deva,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mar_Deva,rus_Cyrl,google/embeddinggemma-300m,1.0
mar_Deva,sin_Sinh,Alibaba-NLP/gte-multilingual-base,1.0
mar_Deva,slk_Latn,google/embeddinggemma-300m,1.0
mar_Deva,slv_Latn,jinaai/jina-embeddings-v3,1.0
mar_Deva,snd_Arab,jinaai/jina-embeddings-v3,1.0
mar_Deva,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
mar_Deva,swe_Latn,google/embeddinggemma-300m,1.0
lvs_Latn,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,mar_Deva,intfloat/multilingual-e5-large,1.0
lin_Latn,zul_Latn,intfloat/multilingual-e5-large,1.0
kmr_Latn,kir_Cyrl,intfloat/multilingual-e5-large,1.0
kmr_Latn,pan_Guru,intfloat/multilingual-e5-large,1.0
kmr_Latn,urd_Arab,intfloat/multilingual-e5-large,1.0
lao_Laoo,lit_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,lvs_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,mal_Mlym,jinaai/jina-embeddings-v3,1.0
lao_Laoo,mar_Deva,jinaai/jina-embeddings-v3,1.0
lao_Laoo,mkd_Cyrl,jinaai/jina-embeddings-v3,1.0
lao_Laoo,mya_Mymr,jinaai/jina-embeddings-v3,1.0
lao_Laoo,pol_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,ron_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,rus_Cyrl,jinaai/jina-embeddings-v3,1.0
lao_Laoo,slk_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,slv_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
lao_Laoo,swe_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,tel_Telu,jinaai/jina-embeddings-v3,1.0
lao_Laoo,tha_Thai,jinaai/jina-embeddings-v3,1.0
lao_Laoo,tur_Latn,jinaai/jina-embeddings-v3,1.0
lao_Laoo,ukr_Cyrl,jinaai/jina-embeddings-v3,1.0
lao_Laoo,urd_Arab,jinaai/jina-embeddings-v3,1.0
lim_Latn,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lin_Latn,sot_Latn,intfloat/multilingual-e5-large,1.0
lin_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
lin_Latn,tso_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,vie_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,uzn_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,urd_Arab,intfloat/multilingual-e5-large,1.0
kir_Cyrl,nld_Latn,intfloat/multilingual-e5-large,1.0
khm_Khmr,tam_Taml,jinaai/jina-embeddings-v3,1.0
khm_Khmr,tgl_Latn,jinaai/jina-embeddings-v3,1.0
khm_Khmr,tur_Latn,jinaai/jina-embeddings-v3,1.0
khm_Khmr,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,als_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,lit_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,lvs_Latn,jinaai/jina-embeddings-v3,1.0
kir_Cyrl,mal_Mlym,intfloat/multilingual-e5-large,1.0
kir_Cyrl,mar_Deva,intfloat/multilingual-e5-large,1.0
kir_Cyrl,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,mya_Mymr,intfloat/multilingual-e5-large,1.0
kir_Cyrl,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,slk_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,slv_Latn,Alibaba-NLP/gte-multilingual-base,1.0
kir_Cyrl,som_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,srp_Cyrl,intfloat/multilingual-e5-large,1.0
kir_Cyrl,swe_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,tam_Taml,intfloat/multilingual-e5-large,1.0
kir_Cyrl,tat_Cyrl,intfloat/multilingual-e5-large,1.0
kir_Cyrl,tgl_Latn,intfloat/multilingual-e5-large,1.0
kir_Cyrl,tur_Latn,intfloat/multilingual-e5-large,1.0
lin_Latn,xho_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,afr_Latn,intfloat/multilingual-e5-large,1.0
lvs_Latn,nld_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lit_Latn,als_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,spa_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,srp_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,swe_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,tam_Taml,jinaai/jina-embeddings-v3,1.0
lit_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,tha_Thai,intfloat/multilingual-e5-large,1.0
lit_Latn,tur_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,urd_Arab,jinaai/jina-embeddings-v3,1.0
lit_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,zsm_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,als_Latn,intfloat/multilingual-e5-large,1.0
lvs_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,hrv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,ind_Latn,intfloat/multilingual-e5-large,1.0
lvs_Latn,ita_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
lvs_Latn,lit_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,mal_Mlym,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,mar_Deva,intfloat/multilingual-e5-large,1.0
lvs_Latn,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
lvs_Latn,mlt_Latn,intfloat/multilingual-e5-large,1.0
lvs_Latn,mya_Mymr,jinaai/jina-embeddings-v3,1.0
lit_Latn,snd_Arab,jinaai/jina-embeddings-v3,1.0
lit_Latn,slv_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,slk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,lvs_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,ces_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,dan_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,eng_Latn,jinaai/jina-embeddings-v3,1.0
lit_Latn,eus_Latn,jinaai/jina-embeddings-v3,1.0
lit_Latn,fra_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,hrv_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,hun_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,ind_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,ita_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,jpn_Jpan,intfloat/multilingual-e5-large,1.0
lit_Latn,khk_Cyrl,jinaai/jina-embeddings-v3,1.0
lit_Latn,mal_Mlym,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,sin_Sinh,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,mar_Deva,jinaai/jina-embeddings-v3,1.0
lit_Latn,mkd_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,mya_Mymr,jinaai/jina-embeddings-v3,1.0
lit_Latn,nld_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,nno_Latn,intfloat/multilingual-e5-large,1.0
lit_Latn,npi_Deva,jinaai/jina-embeddings-v3,1.0
lit_Latn,pan_Guru,intfloat/multilingual-e5-large,1.0
lit_Latn,pbt_Arab,intfloat/multilingual-e5-large,1.0
lit_Latn,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,ron_Latn,Alibaba-NLP/gte-multilingual-base,1.0
lit_Latn,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,mal_Mlym,intfloat/multilingual-e5-large,1.0
mkd_Cyrl,mlt_Latn,intfloat/multilingual-e5-large,1.0
pol_Latn,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
pan_Guru,tam_Taml,Alibaba-NLP/gte-multilingual-base,1.0
npi_Deva,ukr_Cyrl,google/embeddinggemma-300m,1.0
npi_Deva,urd_Arab,google/embeddinggemma-300m,1.0
npi_Deva,vie_Latn,google/embeddinggemma-300m,1.0
nso_Latn,sot_Latn,intfloat/multilingual-e5-large,1.0
nso_Latn,tsn_Latn,intfloat/multilingual-e5-large,1.0
nso_Latn,tso_Latn,intfloat/multilingual-e5-large,1.0
nso_Latn,xho_Latn,intfloat/multilingual-e5-large,1.0
nso_Latn,zul_Latn,intfloat/multilingual-e5-large,1.0
nya_Latn,xho_Latn,intfloat/multilingual-e5-large,1.0
nya_Latn,zul_Latn,intfloat/multilingual-e5-large,1.0
ory_Orya,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
ory_Orya,rus_Cyrl,intfloat/multilingual-e5-large,1.0
ory_Orya,sin_Sinh,Alibaba-NLP/gte-multilingual-base,1.0
ory_Orya,snd_Arab,jinaai/jina-embeddings-v3,1.0
ory_Orya,tam_Taml,jinaai/jina-embeddings-v3,1.0
ory_Orya,tel_Telu,jinaai/jina-embeddings-v3,1.0
ory_Orya,urd_Arab,Alibaba-NLP/gte-multilingual-base,1.0
pan_Guru,als_Latn,jinaai/jina-embeddings-v3,1.0
pan_Guru,pol_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pan_Guru,ron_Latn,jinaai/jina-embeddings-v3,1.0
pan_Guru,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
pan_Guru,sin_Sinh,intfloat/multilingual-e5-large,1.0
pan_Guru,slk_Latn,jinaai/jina-embeddings-v3,1.0
pan_Guru,snd_Arab,jinaai/jina-embeddings-v3,1.0
pan_Guru,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
npi_Deva,tur_Latn,google/embeddinggemma-300m,1.0
npi_Deva,tha_Thai,google/embeddinggemma-300m,1.0
npi_Deva,tel_Telu,google/embeddinggemma-300m,1.0
npi_Deva,ory_Orya,intfloat/multilingual-e5-large,1.0
nno_Latn,tel_Telu,Alibaba-NLP/gte-multilingual-base,1.0
nno_Latn,tgl_Latn,intfloat/multilingual-e5-large,1.0
nno_Latn,tha_Thai,intfloat/multilingual-e5-large,1.0
nno_Latn,tur_Latn,google/embeddinggemma-300m,1.0
nno_Latn,ukr_Cyrl,google/embeddinggemma-300m,1.0
nno_Latn,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
nno_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
nno_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
npi_Deva,als_Latn,jinaai/jina-embeddings-v3,1.0
npi_Deva,nld_Latn,google/embeddinggemma-300m,1.0
npi_Deva,nno_Latn,Alibaba-NLP/gte-multilingual-base,1.0
npi_Deva,pan_Guru,Alibaba-NLP/gte-multilingual-base,1.0
npi_Deva,tam_Taml,intfloat/multilingual-e5-large,1.0
npi_Deva,pol_Latn,google/embeddinggemma-300m,1.0
npi_Deva,ron_Latn,intfloat/multilingual-e5-large,1.0
npi_Deva,rus_Cyrl,google/embeddinggemma-300m,1.0
npi_Deva,sin_Sinh,jinaai/jina-embeddings-v3,1.0
npi_Deva,slk_Latn,jinaai/jina-embeddings-v3,1.0
npi_Deva,slv_Latn,jinaai/jina-embeddings-v3,1.0
npi_Deva,snd_Arab,jinaai/jina-embeddings-v3,1.0
npi_Deva,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
npi_Deva,sun_Latn,intfloat/multilingual-e5-large,1.0
npi_Deva,swe_Latn,google/embeddinggemma-300m,1.0
npi_Deva,swh_Latn,intfloat/multilingual-e5-large,1.0
pan_Guru,swe_Latn,intfloat/multilingual-e5-large,1.0
pan_Guru,tel_Telu,jinaai/jina-embeddings-v3,1.0
nno_Latn,swe_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pan_Guru,tgk_Cyrl,intfloat/multilingual-e5-large,1.0
pol_Latn,bel_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
pol_Latn,cat_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,ces_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,deu_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,eus_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pol_Latn,fin_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,glg_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,hrv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,hun_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pol_Latn,ita_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,jpn_Jpan,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,lit_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pol_Latn,mkd_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,nld_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,nno_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,pbt_Arab,jinaai/jina-embeddings-v3,1.0
pol_Latn,ron_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,rus_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,slk_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,slv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,snd_Arab,jinaai/jina-embeddings-v3,1.0
pol_Latn,spa_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
pol_Latn,bak_Cyrl,intfloat/multilingual-e5-large,1.0
pol_Latn,azj_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pol_Latn,als_Latn,Alibaba-NLP/gte-multilingual-base,1.0
pbt_Arab,slk_Latn,jinaai/jina-embeddings-v3,1.0
pan_Guru,tgl_Latn,intfloat/multilingual-e5-large,1.0
pan_Guru,tha_Thai,jinaai/jina-embeddings-v3,1.0
pan_Guru,tur_Latn,jinaai/jina-embeddings-v3,1.0
pan_Guru,ukr_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
pan_Guru,urd_Arab,google/embeddinggemma-300m,1.0
pan_Guru,vie_Latn,jinaai/jina-embeddings-v5-text-small,1.0
pan_Guru,xho_Latn,intfloat/multilingual-e5-large,1.0
pbt_Arab,als_Latn,jinaai/jina-embeddings-v3,1.0
pbt_Arab,ron_Latn,jinaai/jina-embeddings-v3,1.0
pbt_Arab,rus_Cyrl,jinaai/jina-embeddings-v3,1.0
pbt_Arab,sin_Sinh,jinaai/jina-embeddings-v3,1.0
pbt_Arab,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
plt_Latn,urd_Arab,intfloat/multilingual-e5-large,1.0
pbt_Arab,swe_Latn,jinaai/jina-embeddings-v3,1.0
pbt_Arab,tam_Taml,jinaai/jina-embeddings-v3,1.0
pbt_Arab,tel_Telu,jinaai/jina-embeddings-v3,1.0
pbt_Arab,tur_Latn,jinaai/jina-embeddings-v3,1.0
pbt_Arab,ukr_Cyrl,jinaai/jina-embeddings-v3,1.0
pbt_Arab,urd_Arab,intfloat/multilingual-e5-large,1.0
pbt_Arab,vie_Latn,Alibaba-NLP/gte-multilingual-base,1.0
plt_Latn,mal_Mlym,intfloat/multilingual-e5-large,1.0
plt_Latn,mar_Deva,intfloat/multilingual-e5-large,1.0
plt_Latn,npi_Deva,intfloat/multilingual-e5-large,1.0
plt_Latn,sun_Latn,intfloat/multilingual-e5-large,1.0
nno_Latn,tam_Taml,Alibaba-NLP/gte-multilingual-base,1.0
nno_Latn,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,mya_Mymr,jinaai/jina-embeddings-v3,1.0
nld_Latn,glg_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mya_Mymr,ron_Latn,jinaai/jina-embeddings-v3,1.0
mya_Mymr,rus_Cyrl,jinaai/jina-embeddings-v3,1.0
mya_Mymr,slk_Latn,jinaai/jina-embeddings-v3,1.0
mya_Mymr,slv_Latn,jinaai/jina-embeddings-v3,1.0
mya_Mymr,srp_Cyrl,jinaai/jina-embeddings-v3,1.0
mya_Mymr,swe_Latn,intfloat/multilingual-e5-large,1.0
mya_Mymr,swh_Latn,intfloat/multilingual-e5-large,1.0
mya_Mymr,tam_Taml,jinaai/jina-embeddings-v3,1.0
mya_Mymr,tgl_Latn,jinaai/jina-embeddings-v3,1.0
mya_Mymr,tha_Thai,jinaai/jina-embeddings-v3,1.0
mya_Mymr,ukr_Cyrl,jinaai/jina-embeddings-v3,1.0
mya_Mymr,urd_Arab,jinaai/jina-embeddings-v3,1.0
mya_Mymr,vie_Latn,jinaai/jina-embeddings-v3,1.0
nld_Latn,azj_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,bak_Cyrl,intfloat/multilingual-e5-large,1.0
nld_Latn,bel_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
nld_Latn,cat_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,ces_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,deu_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,ekk_Latn,Alibaba-NLP/gte-multilingual-base,1.0
nld_Latn,ell_Grek,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,eus_Latn,Alibaba-NLP/gte-multilingual-base,1.0
nld_Latn,fin_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mya_Mymr,pol_Latn,jinaai/jina-embeddings-v3,1.0
mya_Mymr,pbt_Arab,jinaai/jina-embeddings-v3,1.0
mya_Mymr,pan_Guru,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,nld_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,nno_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,npi_Deva,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,pan_Guru,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,pbt_Arab,intfloat/multilingual-e5-large,1.0
mkd_Cyrl,pol_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,ron_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,rus_Cyrl,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,slk_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,slv_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,spa_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,swe_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mya_Mymr,als_Latn,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,swh_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,tam_Taml,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,tgl_Latn,jinaai/jina-embeddings-v3,1.0
mkd_Cyrl,tha_Thai,jinaai/jina-embeddings-v5-text-small,1.0
mkd_Cyrl,tur_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,uzn_Latn,intfloat/multilingual-e5-large,1.0
mkd_Cyrl,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
mkd_Cyrl,xho_Latn,Alibaba-NLP/gte-multilingual-base,1.0
mkd_Cyrl,zsm_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,heb_Hebr,jinaai/jina-embeddings-v5-text-nano,1.0
nno_Latn,spa_Latn,google/embeddinggemma-300m,1.0
nld_Latn,hin_Deva,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,urd_Arab,jinaai/jina-embeddings-v5-text-nano,1.0
nld_Latn,uzn_Latn,intfloat/multilingual-e5-large,1.0
nld_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nno_Latn,als_Latn,Alibaba-NLP/gte-multilingual-base,1.0
nno_Latn,deu_Latn,google/embeddinggemma-300m,1.0
nno_Latn,ell_Grek,jinaai/jina-embeddings-v5-text-nano,1.0
nno_Latn,eng_Latn,google/embeddinggemma-300m,1.0
nno_Latn,fin_Latn,jinaai/jina-embeddings-v5-text-nano,1.0
nno_Latn,fra_Latn,Alibaba-NLP/gte-multilingual-base,1.0
nno_Latn,heb_Hebr,intfloat/multilingual-e5-large,1.0
nno_Latn,hrv_Latn,google/embeddinggemma-300m,1.0
nno_Latn,hun_Latn,Alibaba-NLP/gte-multilingual-base,1.0
nno_Latn,ind_Latn,intfloat/multilingual-e5-large,1.0
nno_Latn,ita_Latn,google/embeddinggemma-300m,1.0
nno_Latn,jpn_Jpan,google/embeddinggemma-300m,1.0
nno_Latn,lit_Latn,intfloat/multilingual-e5-large,1.0
nno_Latn,nld_Latn,google/embeddinggemma-300m,1.0
nno_Latn,pan_Guru,jinaai/jina-embeddings-v3,1.0
