source_lang,target_lang,model,MRR
afr_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.9990328820116054
bos_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.99903244400527
cat_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.999030860443904
mkd_Cyrl,spa_Latn,jinaai/jina-embeddings-v3,0.9990305019017078
ell_Grek,spa_Latn,jinaai/jina-embeddings-v3,0.9990286058819589
ukr_Cyrl,spa_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990286058819589
ben_Beng,spa_Latn,jinaai/jina-embeddings-v5-text-small,0.999028326745718
eus_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.9990253939032976
ind_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.9990250329380764
pol_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.999024209486166
ita_Latn,spa_Latn,jinaai/jina-embeddings-v5-text-small,0.9990240569950716
spa_Latn,eng_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990233477341668
nob_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.9990233477341668
nob_Latn,hin_Deva,jinaai/jina-embeddings-v3,0.9990225983846022
nob_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9990225983846022
srp_Cyrl,spa_Latn,jinaai/jina-embeddings-v3,0.9990224828934506
afr_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9990222592053256
nob_Latn,ron_Latn,jinaai/jina-embeddings-v3,0.9990220447414532
bul_Cyrl,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.999021545377044
slv_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.999021545377044
por_Latn,nno_Latn,jinaai/jina-embeddings-v5-text-small,0.999021451322
nob_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.999021451322
spa_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.9990213590757068
nob_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.999021268586486
deu_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9990209232331292
nob_Latn,deu_Latn,jinaai/jina-embeddings-v3,0.9990209232331292
nob_Latn,epo_Latn,jinaai/jina-embeddings-v3,0.9990207598903252
nno_Latn,als_Latn,intfloat/multilingual-e5-large,0.9990207598903252
nno_Latn,slk_Latn,jinaai/jina-embeddings-v5-text-small,0.9990206023295674
slk_Latn,spa_Latn,jinaai/jina-embeddings-v5-text-small,0.9990203761755484
bos_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9990201614242536
spa_Latn,slk_Latn,jinaai/jina-embeddings-v3,0.999020024172737
spa_Latn,por_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990198913846846
nob_Latn,est_Latn,jinaai/jina-embeddings-v3,0.9990197628458498
glg_Latn,spa_Latn,jinaai/jina-embeddings-v3,0.9990195177252812
nob_Latn,jpn_Jpan,jinaai/jina-embeddings-v5-text-nano,0.9990190181589048
nob_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9990188658088752
spa_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990187677934714
nob_Latn,als_Latn,jinaai/jina-embeddings-v3,0.9990186258054036
slk_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.9990185797639214
dan_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9990184895349764
nob_Latn,fra_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990183586436449
mal_Mlym,ukr_Cyrl,jinaai/jina-embeddings-v3,0.999018316153866
spa_Latn,ita_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990181117726522
spa_Latn,hin_Deva,jinaai/jina-embeddings-v3,0.9990179952372767
nob_Latn,lvs_Latn,jinaai/jina-embeddings-v5-text-small,0.9990176363174076
lvs_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.9990176027208384
ces_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.9990175695126688
mal_Mlym,nld_Latn,jinaai/jina-embeddings-v3,0.9990173473869126
rus_Cyrl,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990172573921682
spa_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.999017113783534
spa_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9990170859736076
spa_Latn,deu_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990170312273658
por_Latn,nob_Latn,jinaai/jina-embeddings-v3,0.9990170312273658
nob_Latn,ita_Latn,jinaai/jina-embeddings-v5-text-small,0.999016654514755
spa_Latn,dan_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990166083916084
spa_Latn,rus_Cyrl,jinaai/jina-embeddings-v3,0.9990165631469978
ron_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990164324403454
spa_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.9990164113586274
eng_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990162494510322
spa_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.9990161539783468
spa_Latn,jpn_Jpan,jinaai/jina-embeddings-v5-text-nano,0.9990161539783468
spa_Latn,als_Latn,jinaai/jina-embeddings-v3,0.9990159074710036
spa_Latn,vie_Latn,jinaai/jina-embeddings-v5-text-small,0.9990157789070832
spa_Latn,ukr_Cyrl,jinaai/jina-embeddings-v5-text-nano,0.9990157026191538
spa_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.9990156877163956
eng_Latn,mal_Mlym,jinaai/jina-embeddings-v3,0.9990154772763468
ita_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.9990153742281236
nld_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990152417564568
nob_Latn,ind_Latn,jinaai/jina-embeddings-v5-text-small,0.9990152187357156
spa_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-small,0.9990151515151516
ars_Arab,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.999015140572269
arb_Arab,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.999015140572269
zsm_Latn,nob_Latn,jinaai/jina-embeddings-v5-text-nano,0.9990150659617062
spa_Latn,ron_Latn,jinaai/jina-embeddings-v3,0.9990149946671686
spa_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-nano,0.9990149075294004
nob_Latn,por_Latn,jinaai/jina-embeddings-v5-text-small,0.9990148520780932
spa_Latn,ind_Latn,jinaai/jina-embeddings-v5-text-small,0.9990146649299316
spa_Latn,glg_Latn,jinaai/jina-embeddings-v3,0.9990146333881068
ben_Beng,mal_Mlym,jinaai/jina-embeddings-v3,0.9990145723841376
kor_Hang,nob_Latn,jinaai/jina-embeddings-v5-text-small,0.9990142387732748
spa_Latn,bul_Cyrl,jinaai/jina-embeddings-v5-text-small,0.9990139249507995
spa_Latn,kor_Hang,jinaai/jina-embeddings-v5-text-small,0.9990138867471248
azj_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9990136349418488
azj_Latn,bos_Latn,jinaai/jina-embeddings-v3,0.9990132613187208
fra_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,deu_Latn,jinaai/jina-embeddings-v3,0.99901185770751
mar_Deva,slk_Latn,jinaai/jina-embeddings-v3,0.99901185770751
mar_Deva,swe_Latn,jinaai/jina-embeddings-v3,0.99901185770751
fin_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,fra_Latn,jinaai/jina-embeddings-v3,0.99901185770751
mkd_Cyrl,epo_Latn,jinaai/jina-embeddings-v3,0.99901185770751
zsm_Latn,srp_Cyrl,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
ces_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
mar_Deva,por_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,ita_Latn,jinaai/jina-embeddings-v3,0.99901185770751
heb_Hebr,bel_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,kor_Hang,jinaai/jina-embeddings-v5-text-small,0.99901185770751
ind_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
afr_Latn,arb_Arab,jinaai/jina-embeddings-v3,0.99901185770751
fra_Latn,hye_Armn,jinaai/jina-embeddings-v3,0.99901185770751
cym_Latn,als_Latn,intfloat/multilingual-e5-large,0.99901185770751
por_Latn,eus_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
arb_Arab,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,kan_Knda,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ita_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
oci_Latn,eng_Latn,jinaai/jina-embeddings-v3,0.99901185770751
pol_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.99901185770751
por_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
ces_Latn,hye_Armn,jinaai/jina-embeddings-v3,0.99901185770751
eng_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.99901185770751
cat_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,ukr_Cyrl,jinaai/jina-embeddings-v5-text-small,0.99901185770751
kor_Hang,tur_Latn,jinaai/jina-embeddings-v3,0.99901185770751
slv_Latn,ell_Grek,jinaai/jina-embeddings-v3,0.99901185770751
slk_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
cat_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,tel_Telu,jinaai/jina-embeddings-v3,0.99901185770751
hye_Armn,slv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hye_Armn,slk_Latn,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,ind_Latn,jinaai/jina-embeddings-v3,0.99901185770751
tur_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
tur_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
hun_Latn,zsm_Latn,jinaai/jina-embeddings-v5-text-small,0.99901185770751
guj_Gujr,swe_Latn,jinaai/jina-embeddings-v3,0.99901185770751
tur_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-small,0.99901185770751
bel_Cyrl,rus_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
cat_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-small,0.99901185770751
bel_Cyrl,slk_Latn,jinaai/jina-embeddings-v3,0.99901185770751
rus_Cyrl,lvs_Latn,jinaai/jina-embeddings-v3,0.99901185770751
est_Latn,ind_Latn,jinaai/jina-embeddings-v3,0.99901185770751
cat_Latn,slv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
lvs_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
por_Latn,mkd_Cyrl,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
srp_Cyrl,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
epo_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.99901185770751
mar_Deva,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,mkd_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
cat_Latn,als_Latn,jinaai/jina-embeddings-v3,0.99901185770751
epo_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
als_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
swe_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-small,0.99901185770751
ces_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ita_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.99901185770751
epo_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bel_Cyrl,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
est_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,slk_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,zho_Hant,jinaai/jina-embeddings-v3,0.99901185770751
kor_Hang,zho_Hans,jinaai/jina-embeddings-v5-text-small,0.99901185770751
kor_Hang,pol_Latn,jinaai/jina-embeddings-v3,0.99901185770751
isl_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,hin_Deva,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
arz_Arab,deu_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bel_Cyrl,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
arb_Arab,lvs_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,ind_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bel_Cyrl,fra_Latn,jinaai/jina-embeddings-v3,0.99901185770751
mkd_Cyrl,ell_Grek,jinaai/jina-embeddings-v3,0.99901185770751
ast_Latn,nld_Latn,jinaai/jina-embeddings-v3,0.99901185770751
afr_Latn,mar_Deva,jinaai/jina-embeddings-v3,0.99901185770751
tha_Thai,eng_Latn,jinaai/jina-embeddings-v3,0.99901185770751
tha_Thai,rus_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,kan_Knda,jinaai/jina-embeddings-v3,0.99901185770751
dan_Latn,zho_Hans,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
eng_Latn,zho_Hant,jinaai/jina-embeddings-v3,0.99901185770751
heb_Hebr,nld_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,swe_Latn,jinaai/jina-embeddings-v3,0.99901185770751
eng_Latn,pan_Guru,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,zsm_Latn,jinaai/jina-embeddings-v3,0.99901185770751
epo_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
zsm_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,mag_Deva,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
ars_Arab,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
jpn_Jpan,ron_Latn,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
bos_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,hin_Deva,jinaai/jina-embeddings-v3,0.99901185770751
ars_Arab,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
slk_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
kan_Knda,sin_Sinh,jinaai/jina-embeddings-v3,0.99901185770751
slv_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
deu_Latn,epo_Latn,jinaai/jina-embeddings-v3,0.99901185770751
jpn_Jpan,vie_Latn,jinaai/jina-embeddings-v5-text-small,0.99901185770751
jpn_Jpan,ces_Latn,jinaai/jina-embeddings-v3,0.99901185770751
arb_Arab,fra_Latn,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
heb_Hebr,swe_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,epo_Latn,intfloat/multilingual-e5-large,0.99901185770751
slk_Latn,jpn_Jpan,jinaai/jina-embeddings-v3,0.99901185770751
afr_Latn,jpn_Jpan,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,nld_Latn,jinaai/jina-embeddings-v3,0.99901185770751
pol_Latn,srp_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
ast_Latn,epo_Latn,jinaai/jina-embeddings-v3,0.99901185770751
guj_Gujr,mkd_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,als_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,afr_Latn,jinaai/jina-embeddings-v5-text-small,0.99901185770751
afr_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
heb_Hebr,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,als_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bos_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ast_Latn,fra_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ars_Arab,nld_Latn,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
mkd_Cyrl,zho_Hans,jinaai/jina-embeddings-v3,0.99901185770751
pan_Guru,slk_Latn,jinaai/jina-embeddings-v5-text-small,0.99901185770751
hin_Deva,eus_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,hye_Armn,jinaai/jina-embeddings-v3,0.99901185770751
ars_Arab,fra_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bos_Latn,tur_Latn,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
hin_Deva,tel_Telu,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
ell_Grek,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kat_Geor,ukr_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
pol_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
ell_Grek,jpn_Jpan,jinaai/jina-embeddings-v5-text-small,0.99901185770751
glg_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.99901185770751
ars_Arab,als_Latn,jinaai/jina-embeddings-v3,0.99901185770751
zsm_Latn,zho_Hans,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,cat_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bul_Cyrl,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
eus_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.99901185770751
als_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ben_Beng,mag_Deva,jinaai/jina-embeddings-v5-text-nano,0.99901185770751
fra_Latn,als_Latn,jinaai/jina-embeddings-v3,0.99901185770751
afr_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.99901185770751
fra_Latn,afr_Latn,jinaai/jina-embeddings-v3,0.99901185770751
tur_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.99901185770751
als_Latn,tgl_Latn,intfloat/multilingual-e5-large,0.99901185770751
tur_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.99901185770751
slv_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.99901185770751
afr_Latn,epo_Latn,jinaai/jina-embeddings-v3,0.99901185770751
bul_Cyrl,ell_Grek,jinaai/jina-embeddings-v3,0.99901185770751
epo_Latn,ind_Latn,jinaai/jina-embeddings-v3,0.99901185770751
jav_Latn,zsm_Latn,intfloat/multilingual-e5-large,0.99901185770751
glg_Latn,kor_Hang,jinaai/jina-embeddings-v3,0.99901185770751
ind_Latn,pan_Guru,jinaai/jina-embeddings-v3,0.99901185770751
dan_Latn,hye_Armn,jinaai/jina-embeddings-v3,0.99901185770751
hrv_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.99901185770751
kan_Knda,lvs_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
epo_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
epo_Latn,ell_Grek,jinaai/jina-embeddings-v3,0.9988471673254282
arb_Arab,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
afr_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
fra_Latn,bel_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
hye_Armn,kat_Geor,jinaai/jina-embeddings-v3,0.9988471673254282
est_Latn,heb_Hebr,jinaai/jina-embeddings-v3,0.9988471673254282
hun_Latn,cat_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
tur_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
kan_Knda,srp_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
epo_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
pol_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
ell_Grek,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
bel_Cyrl,srp_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
zsm_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
bel_Cyrl,hin_Deva,jinaai/jina-embeddings-v3,0.9988471673254282
ita_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
ron_Latn,tha_Thai,jinaai/jina-embeddings-v3,0.9988471673254282
zsm_Latn,als_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
zho_Hans,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
est_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
swe_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
afr_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
dan_Latn,eus_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
zsm_Latn,tha_Thai,jinaai/jina-embeddings-v5-text-nano,0.9988471673254282
ces_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
oci_Latn,fra_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
est_Latn,cat_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
rus_Cyrl,bos_Latn,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
epo_Latn,guj_Gujr,jinaai/jina-embeddings-v3,0.9988471673254282
ukr_Cyrl,zho_Hant,jinaai/jina-embeddings-v5-text-nano,0.9988471673254282
ces_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-nano,0.9988471673254282
rus_Cyrl,slv_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
ars_Arab,slv_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
ars_Arab,lvs_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
ron_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-nano,0.9988471673254282
vie_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
fra_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
arb_Arab,tha_Thai,jinaai/jina-embeddings-v3,0.9988471673254282
deu_Latn,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
heb_Hebr,srp_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
ben_Beng,ind_Latn,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
ron_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
fra_Latn,kan_Knda,jinaai/jina-embeddings-v3,0.9988471673254282
bos_Latn,kat_Geor,jinaai/jina-embeddings-v3,0.9988471673254282
est_Latn,ron_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
bul_Cyrl,tha_Thai,jinaai/jina-embeddings-v3,0.9988471673254282
bul_Cyrl,fin_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
est_Latn,pol_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
bul_Cyrl,zho_Hant,jinaai/jina-embeddings-v5-text-small,0.9988471673254282
apc_Arab,eng_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
bel_Cyrl,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9988471673254282
khm_Khmr,vie_Latn,jinaai/jina-embeddings-v3,0.9988471673254282
arz_Arab,cat_Latn,jinaai/jina-embeddings-v3,0.998847167325428
ron_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.998847167325428
pan_Guru,vie_Latn,jinaai/jina-embeddings-v5-text-small,0.998847167325428
ben_Beng,afr_Latn,jinaai/jina-embeddings-v3,0.998847167325428
ben_Beng,cat_Latn,jinaai/jina-embeddings-v3,0.998847167325428
cat_Latn,ell_Grek,jinaai/jina-embeddings-v3,0.998847167325428
cat_Latn,hye_Armn,jinaai/jina-embeddings-v3,0.998847167325428
ind_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.998847167325428
eus_Latn,ces_Latn,jinaai/jina-embeddings-v3,0.998847167325428
khk_Cyrl,rus_Cyrl,jinaai/jina-embeddings-v3,0.9987648221343872
por_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
lvs_Latn,fra_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
fin_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
por_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
cym_Latn,glg_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
fra_Latn,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9987648221343872
cat_Latn,vie_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
mar_Deva,zsm_Latn,jinaai/jina-embeddings-v3,0.9987648221343872
eng_Latn,mar_Deva,jinaai/jina-embeddings-v3,0.9987648221343872
bul_Cyrl,kat_Geor,jinaai/jina-embeddings-v3,0.9987648221343872
ben_Beng,hye_Armn,jinaai/jina-embeddings-v3,0.9987648221343872
lvs_Latn,ind_Latn,jinaai/jina-embeddings-v5-text-nano,0.9987154150197628
fra_Latn,guj_Gujr,jinaai/jina-embeddings-v3,0.9987154150197628
eus_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.9987154150197628
cat_Latn,guj_Gujr,jinaai/jina-embeddings-v3,0.9987154150197628
fin_Latn,glg_Latn,jinaai/jina-embeddings-v3,0.9987154150197628
fin_Latn,fra_Latn,jinaai/jina-embeddings-v3,0.9987154150197628
mar_Deva,pan_Guru,jinaai/jina-embeddings-v3,0.9987154150197628
tur_Latn,fin_Latn,jinaai/jina-embeddings-v3,0.9987154150197628
bel_Cyrl,hrv_Latn,jinaai/jina-embeddings-v3,0.9986824769433466
est_Latn,ukr_Cyrl,jinaai/jina-embeddings-v3,0.9986824769433466
zsm_Latn,slk_Latn,jinaai/jina-embeddings-v5-text-nano,0.9986824769433466
acm_Arab,por_Latn,jinaai/jina-embeddings-v5-text-small,0.9986824769433466
bel_Cyrl,vie_Latn,jinaai/jina-embeddings-v3,0.9986824769433466
isl_Latn,swe_Latn,jinaai/jina-embeddings-v3,0.9986824769433466
est_Latn,zsm_Latn,jinaai/jina-embeddings-v3,0.9986824769433466
est_Latn,hun_Latn,jinaai/jina-embeddings-v3,0.9986824769433466
lvs_Latn,hrv_Latn,jinaai/jina-embeddings-v3,0.9986824769433464
ars_Arab,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9986824769433464
fin_Latn,dan_Latn,jinaai/jina-embeddings-v3,0.9986824769433464
fin_Latn,por_Latn,jinaai/jina-embeddings-v3,0.9986824769433464
hrv_Latn,lvs_Latn,jinaai/jina-embeddings-v3,0.9986824769433464
ben_Beng,mkd_Cyrl,jinaai/jina-embeddings-v3,0.9986589497459062
